DEBG [1610989813.498895] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: a7038d5b5ac2520617d0c6aac523417b7d6d80bd4951313eb07375483632b318, most_recent_burn: 65552, median_burn: 1, all_burns: [1, 1, 1, 1, 65552, 65552]
DEBG [1610989813.498978] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 1628ed38e500a6c87b9775c3f92969170bc747ac5b1fb15b0983a6e2e14e1c35, most_recent_burn: 20000, median_burn: 20000, all_burns: [1, 1, 20000, 20000, 20000, 20000]
DEBG [1610989815.495940] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 99f509ce348aacde873a8ef9bf999da5c3cddfa01189a5cb5c3bcd06474f560c, most_recent_burn: 65552, median_burn: 1, all_burns: [1, 1, 1, 1, 65552, 65552]
DEBG [1610989815.496011] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: f1a3ad24390160a9334df6ce5a546d095c85c34592777cd8476942a5c1237a70, most_recent_burn: 20000, median_burn: 20000, all_burns: [1, 20000, 20000, 20000, 20000, 20000]
DEBG [1610989816.677715] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 6d99d3823a9c03dc398f483a7a0bab20ba328b4095084cfe80fe776ec8f6db30, most_recent_burn: 65552, median_burn: 32776, all_burns: [1, 1, 1, 65552, 65552, 65552]
DEBG [1610989816.677792] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 92e85ba32d23c9ec27ba1b26d02b70774493ab4255e975640ccba92cc9a5ef4c, most_recent_burn: 1000000, median_burn: 1, all_burns: [1, 1, 1, 1, 1, 1000000]
DEBG [1610989816.677871] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 6e40838a6348a258e52de18b5541b64749fb1e4347f2adb1be8b9e4fab5472e4, most_recent_burn: 20000, median_burn: 20000, all_burns: [20000, 20000, 20000, 20000, 20000, 20000]
DEBG [1610989816.677951] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 0db6e8a478802bc2fba2e6a744b3491d5b71072249ea8d86b37e4a6b8ee858ca, most_recent_burn: 30000, median_burn: 1, all_burns: [1, 1, 1, 1, 1, 30000]
DEBG [1610989818.004962] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 99d77bb6cd74878777bf2cad2505ff43862fc3b8242efa3d49b30cbc06b5b030, most_recent_burn: 66452, median_burn: 1, all_burns: [1, 1, 1, 1, 1, 66452]
DEBG [1610989818.005056] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: d18570550a7ddfe837ccb7b9805e3c47191977d83ba595621a90154db5f24c5f, most_recent_burn: 1000000, median_burn: 1, all_burns: [1, 1, 1, 1, 1000000, 1000000]
DEBG [1610989818.005124] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 799363f81cc9582f109a1094724d0f26b615207a5c788bf828d8145bda7ae881, most_recent_burn: 20000, median_burn: 20000, all_burns: [1, 20000, 20000, 20000, 20000, 20000]
DEBG [1610989818.005183] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: feadb7887d33a9bdd57a683834faf66c1eeb78622c5cf3b0a36c28701333ef93, most_recent_burn: 30000, median_burn: 1, all_burns: [1, 1, 1, 1, 30000, 30000]
DEBG [1610989819.698593] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: b0db15d41db9758455f32cce1ed7dde899a23af996ffca91d66ead4439215580, most_recent_burn: 66452, median_burn: 32776, all_burns: [1, 1, 1, 65552, 65552, 66452]
DEBG [1610989819.698701] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 02fcf07ebe13a2c78c562fc06880e1571a35dc6a0e11006f89717a6e543bda06, most_recent_burn: 1000000, median_burn: 500000, all_burns: [1, 1, 1, 1000000, 1000000, 1000000]
DEBG [1610989819.698782] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: c5b892a6b2d23b07a4e3c9d2dd618cdb88eeab2e4151ee83346cda61717616b9, most_recent_burn: 20000, median_burn: 20000, all_burns: [1, 20000, 20000, 20000, 20000, 20000]
DEBG [1610989819.698859] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 9824f900327a5337defbdc7f51fe80f0ed82111511f76e7f7cefb901c687bd09, most_recent_burn: 30000, median_burn: 15000, all_burns: [1, 1, 1, 30000, 30000, 30000]
DEBG [1610989822.723387] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 0ddcffd82bec1f9c7029ce70a28cc0eb28ebd9014714c0c77bad91823325f192, most_recent_burn: 66452, median_burn: 1, all_burns: [1, 1, 1, 1, 66452, 66452]
DEBG [1610989822.723476] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 0229da2f11a854ab8e43200899f9486300ee02d4710d885ee66f77f0a60f5619, most_recent_burn: 20000, median_burn: 20000, all_burns: [1, 20000, 20000, 20000, 20000, 20000]
DEBG [1610989822.723548] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 3839a0f2607006cd066ad1093012e30f519b97c04813fdf96aac34115db6cdd4, most_recent_burn: 30000, median_burn: 1, all_burns: [1, 1, 1, 1, 1, 30000]
DEBG [1610989826.172443] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: c0b618d53c8990547bbf4e59e46d3f2e6211b78a94077c5bf8a6c749363d7ba9, most_recent_burn: 30000, median_burn: 1, all_burns: [1, 1, 1, 1, 1, 30000]
DEBG [1610989827.753701] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 22b22cf9920eccf2454c5eec243ca092d2254de368a02bf08062c931fae95e1b, most_recent_burn: 30000, median_burn: 1, all_burns: [1, 1, 1, 1, 30000, 30000]
DEBG [1610989832.276307] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: bc9ec4914349fa5bbb33b7637fb15046405c0892d62c87db67154fba13b1536c, most_recent_burn: 30000, median_burn: 15000, all_burns: [1, 1, 1, 30000, 30000, 30000]
DEBG [1610989832.276376] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: c699c3d1f179af539862aae96c1549ac544441292788962a1904da460088f235, most_recent_burn: 110000, median_burn: 1, all_burns: [1, 1, 1, 1, 1, 110000]
DEBG [1610989835.334133] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 89a926c67efc71103ec5bcc403905c3aa32321ebd7d301e3766a28dc2dc0bc84, most_recent_burn: 30000, median_burn: 1, all_burns: [1, 1, 1, 1, 1, 30000]
DEBG [1610989835.334207] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 2aa3a20fae607de6e2db0e70608a07a5e76f38312036ca324af3042a35f9ec2a, most_recent_burn: 110000, median_burn: 1, all_burns: [1, 1, 1, 1, 1, 110000]
DEBG [1610989836.777690] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: d2f71108b4018ffcf4bd493d753b3bdc191b0a473a626e5eda825b520d367975, most_recent_burn: 25000, median_burn: 1, all_burns: [1, 1, 1, 1, 1, 25000]
DEBG [1610989836.777783] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 68bbab3d28f28e0446ea036e12c37b5c5c024e8d5aa085925111538c9df4cd96, most_recent_burn: 30000, median_burn: 1, all_burns: [1, 1, 1, 1, 30000, 30000]
DEBG [1610989836.777847] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 037c873b7aea16371773eb5d21f4066a940083a5af052b04c473e8a342e0a1b0, most_recent_burn: 20000, median_burn: 1, all_burns: [1, 1, 1, 1, 1, 20000]
DEBG [1610989836.777906] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: cbf93aa94b9c4f51f296caa1aa484444df029ca704bc809659c6f699ba37358b, most_recent_burn: 20000, median_burn: 1, all_burns: [1, 1, 1, 1, 1, 20000]
DEBG [1610989836.777964] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 11332bcf025c0294135ffc99005842576521456e8ade20e05f2ce941efe4850c, most_recent_burn: 30000, median_burn: 1, all_burns: [1, 1, 1, 1, 1, 30000]
DEBG [1610989836.778021] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 32c5e9efcd3be7a54c473d7ef96ea7ba637a9875887c19adaff9b211cec06c15, most_recent_burn: 30000, median_burn: 1, all_burns: [1, 1, 1, 1, 1, 30000]
DEBG [1610989836.778079] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 3a0b832c8c0b3ab4228b99ed6a7246983db43a9e8773a253024324ac716f5f3d, most_recent_burn: 110000, median_burn: 1, all_burns: [1, 1, 1, 1, 110000, 110000]
DEBG [1610989838.217071] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: a284bcfe15e392de8a5c96f63c45b8941f498e5310e4b94c1687295e74ba84ff, most_recent_burn: 30000, median_burn: 15000, all_burns: [1, 1, 1, 30000, 30000, 30000]
DEBG [1610989838.217166] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 8868be006706f50893fdc315f4102a06851236489c2341b314a6da80c8a7cefa, most_recent_burn: 20000, median_burn: 1, all_burns: [1, 1, 1, 1, 20000, 20000]
DEBG [1610989838.217219] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 387f1532b7835a5f555268e3e8723a2ed28f62548281b0cae048abdec0958c67, most_recent_burn: 30000, median_burn: 1, all_burns: [1, 1, 1, 1, 30000, 30000]
DEBG [1610989838.217271] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: c343287ab35e692211cb1ae487f87c97816c827755824a2aa81d1eb179ba356e, most_recent_burn: 20000, median_burn: 1, all_burns: [1, 1, 1, 1, 20000, 20000]
DEBG [1610989838.217325] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 80a384c12a658108b4c8fcd3371f5cfeadd8027d6ae9effdfea972baa73c1e30, most_recent_burn: 30000, median_burn: 1, all_burns: [1, 1, 1, 1, 30000, 30000]
DEBG [1610989838.217377] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 2b1b8bf1bbb72ecc868a967f476307f3ecf39cb4283e5c93829221691696a3a4, most_recent_burn: 110000, median_burn: 55000, all_burns: [1, 1, 1, 110000, 110000, 110000]
DEBG [1610989839.633427] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 2d39bae79a9be21faf6377be75727b65decb15c66336a3ef327f4fabfc6437ed, most_recent_burn: 25000, median_burn: 1, all_burns: [1, 1, 1, 1, 25000, 25000]
DEBG [1610989839.633518] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 05c3f6d53ef9ba465753aa80b6c08b27d129981f3b52e3db4179065d6ad002e2, most_recent_burn: 30000, median_burn: 30000, all_burns: [1, 1, 30000, 30000, 30000, 30000]
DEBG [1610989839.633572] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 27754ee4a76893df8ac7dd46f66ab591c79fb19c90c5a55428b06f06d1d2dc76, most_recent_burn: 60000, median_burn: 15000, all_burns: [1, 1, 1, 30000, 30000, 60000]
DEBG [1610989839.633626] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 18c9e55b33c308b2a2ed1c12686576bab739c9f9cbe82167a85b81cdc3693c28, most_recent_burn: 20000, median_burn: 10000, all_burns: [1, 1, 1, 20000, 20000, 20000]
DEBG [1610989839.633682] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 1355e0895af040363d3aff29abb13d3f46dd85968dd4647828de4929a5ef5992, most_recent_burn: 20000, median_burn: 10000, all_burns: [1, 1, 1, 20000, 20000, 20000]
DEBG [1610989839.633735] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 850a0949d71d9e80507f0dfbc083711ddd1cbacccfeb9b25811a2d87e061af06, most_recent_burn: 110000, median_burn: 110000, all_burns: [1, 1, 110000, 110000, 110000, 110000]
DEBG [1610989839.633789] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 9596db7022c096a9fb96e98ffb487684aca70b64eb413cc748e0d36b59cf875b, most_recent_burn: 30000, median_burn: 15000, all_burns: [1, 1, 1, 30000, 30000, 30000]
DEBG [1610989841.239431] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 4dd984fb32c440712e8ffdbd0110f8245ee90ee0289e2b831b8f0162a78080b9, most_recent_burn: 25000, median_burn: 12500, all_burns: [1, 1, 1, 25000, 25000, 25000]
DEBG [1610989841.239505] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 9fd6964f6e6fdb408de2654db591bb8fe1531a271edb9bfcf069685dbbc5f6a6, most_recent_burn: 30000, median_burn: 30000, all_burns: [1, 30000, 30000, 30000, 30000, 30000]
DEBG [1610989841.239564] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 799a1a3b6daf6224599ada0da3622a7ff5673f27d5eb1bb4e16cf08203ad5327, most_recent_burn: 60000, median_burn: 30000, all_burns: [1, 1, 30000, 30000, 60000, 60000]
DEBG [1610989841.239621] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: f429b7a86d68fbee4e6c57c9fa7d6e55ec19b175cdc521d388b4e81b2f9e6978, most_recent_burn: 20000, median_burn: 20000, all_burns: [1, 1, 20000, 20000, 20000, 20000]
DEBG [1610989841.239677] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 4fb7237413fa6e420021e040d71a19067ff25a4d20a89bdb985aefe23e9930d9, most_recent_burn: 400000, median_burn: 1, all_burns: [1, 1, 1, 1, 1, 400000]
DEBG [1610989841.239730] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 4115e6485fbf4a169899d3f6add29caf99129b19ab744529a788b4f3918812fc, most_recent_burn: 20000, median_burn: 20000, all_burns: [1, 1, 20000, 20000, 20000, 20000]
DEBG [1610989841.239785] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 7f52dd91e973adfded663fcc8b408a054b5aefd7294f55e013a4dae1f508d01e, most_recent_burn: 60000, median_burn: 1, all_burns: [1, 1, 1, 1, 1, 60000]
DEBG [1610989841.239838] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: a72ff3c9952ea2e0d5728a61bc6664c2e74a33ef7b1b51090611cf996f6017b3, most_recent_burn: 110000, median_burn: 110000, all_burns: [1, 110000, 110000, 110000, 110000, 110000]
DEBG [1610989841.239894] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 2688da255b9579e9c1d9b86432d405e791bbec161273b74bcf20732d8a538504, most_recent_burn: 30000, median_burn: 30000, all_burns: [1, 1, 30000, 30000, 30000, 30000]
DEBG [1610989841.239949] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 833bee7d451f58a0928b61ef29ffe48945f076061a8e85df8cce1d6780e7a3b8, most_recent_burn: 55000, median_burn: 1, all_burns: [1, 1, 1, 1, 1, 55000]
DEBG [1610989842.910981] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: d1778323175771b9d489ead66acd83bb71ef6371a8be86a806b4f9eb2107cc88, most_recent_burn: 20000, median_burn: 1, all_burns: [1, 1, 1, 1, 1, 20000]
DEBG [1610989842.911079] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: a6fd710fdb156e391592d7caae13d7aa4135de5bf6e13854311793250902e145, most_recent_burn: 20000, median_burn: 1, all_burns: [1, 1, 1, 1, 1, 20000]
DEBG [1610989842.911151] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 9642e92e65d91bca1a43f10b18180a26ead24cb8d43e00251f5fbf36f9c29a59, most_recent_burn: 20000, median_burn: 1, all_burns: [1, 1, 1, 1, 1, 20000]
DEBG [1610989842.911219] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 280dded22ad75ae2508db54a01719a9d89ae32a3ec8f046ec4375754684c912c, most_recent_burn: 20000, median_burn: 1, all_burns: [1, 1, 1, 1, 1, 20000]
DEBG [1610989847.627953] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: f8035c836dc106e8ad78da2c0ee33c12355c8b26001e98706dc95d466f9cf890, most_recent_burn: 25000, median_burn: 25000, all_burns: [1, 1, 25000, 25000, 25000, 25000]
DEBG [1610989847.628060] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: fd145b11620eb8489fb0df255d0ba6e264e69b258a8f0cb0860daf3a90bccd10, most_recent_burn: 40000, median_burn: 1, all_burns: [1, 1, 1, 1, 1, 40000]
DEBG [1610989847.628133] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 06cf58c629b40ec626ddc8b76c0720153cb2ceaebc6ec73c02dab01eff9e0df2, most_recent_burn: 60000, median_burn: 1, all_burns: [1, 1, 1, 1, 1, 60000]
DEBG [1610989847.628200] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 1c0ed04a78edfaf287f95e1305e3b2af61f7ba702bbd4c25a50778a62eaba88e, most_recent_burn: 20000, median_burn: 1, all_burns: [1, 1, 1, 1, 1, 20000]
DEBG [1610989847.628268] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 8b02a5b0b0e12743126580743c29486c3d2003bcb293a0912ac6ed245b42a6e7, most_recent_burn: 40000, median_burn: 1, all_burns: [1, 1, 1, 1, 1, 40000]
DEBG [1610989847.628332] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: e947ca4b163ebcb3dc243899162e84c7687973b25aa5680ebc4ea569579257fe, most_recent_burn: 110000, median_burn: 1, all_burns: [1, 1, 1, 1, 1, 110000]
DEBG [1610989847.628397] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 5ec03c1a4ae2af7b607eab4642cd3d73f85b918474e430a259ebe91279e91c16, most_recent_burn: 20000, median_burn: 1, all_burns: [1, 1, 1, 1, 20000, 20000]
DEBG [1610989847.628462] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: f1427518e370c38a01f04ef129d8c0670c40c49e90780115b04fe6f99d0945ea, most_recent_burn: 20000, median_burn: 1, all_burns: [1, 1, 1, 1, 1, 20000]
DEBG [1610989848.085332] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 0a3ee8755e62d83b589adc957286f5f9b09695e2e52c4cea68555be0686da0a4, most_recent_burn: 25000, median_burn: 25000, all_burns: [1, 1, 25000, 25000, 25000, 25000]
DEBG [1610989848.085440] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 9ab084b3993a2b5edaf3ebec844ebe2f14b7b1a7a7a4bfe1668efbebdaf35076, most_recent_burn: 30000, median_burn: 1, all_burns: [1, 1, 1, 1, 1, 30000]
DEBG [1610989848.085509] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: f45e3a2428adb6b9d537aef0119ba23a75052bcc7d30582f015aeeff541cf4a3, most_recent_burn: 40000, median_burn: 1, all_burns: [1, 1, 1, 1, 40000, 40000]
DEBG [1610989848.085578] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 3ffdc11a1c265d1290a3ddc9764180fc1c118ce89f3bb4bb4c0cfeb7d512cfed, most_recent_burn: 60000, median_burn: 1, all_burns: [1, 1, 1, 1, 1, 60000]
DEBG [1610989848.085645] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 0a4b7792d74b208bfc878ec30e5d1be880e5244a37e7b5b92e846d095a3689f3, most_recent_burn: 20000, median_burn: 1, all_burns: [1, 1, 1, 1, 1, 20000]
DEBG [1610989848.085710] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 523ecf3a2f06ae8b1733069cf14289d16cf5a2250336c09ac8747b15b2ad056e, most_recent_burn: 40000, median_burn: 1, all_burns: [1, 1, 1, 1, 1, 40000]
DEBG [1610989848.085776] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 303fd112be2cdaf9a3624ad0d7b03af326876c9a80d53dec35183a865a0ca99d, most_recent_burn: 18000, median_burn: 1, all_burns: [1, 1, 1, 1, 1, 18000]
DEBG [1610989848.085841] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 19af6621271d4aeb226b0c5ca689fe45300798710b2a0717d26f69c6ae2a78b1, most_recent_burn: 110000, median_burn: 1, all_burns: [1, 1, 1, 1, 1, 110000]
DEBG [1610989848.085906] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 449242f453cfde24580b08d268e81776417467b22619a268ef624a4be826d996, most_recent_burn: 20000, median_burn: 1, all_burns: [1, 1, 1, 1, 1, 20000]
DEBG [1610989849.534353] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: eca206cf20abc63db83085fd1cc640cf1b57a082ad22ac7a09724a249afbbb65, most_recent_burn: 25000, median_burn: 1, all_burns: [1, 1, 1, 1, 1, 25000]
DEBG [1610989849.534444] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: bd4da6a0ab68deb6131fa70fbfdc1f4c1d625e5f10883d34b73cbfc42700d324, most_recent_burn: 30000, median_burn: 1, all_burns: [1, 1, 1, 1, 30000, 30000]
DEBG [1610989849.534498] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 217b3d57be1c78e1bf284df9bf1007faf7e030456af4fb97438617ec81011c80, most_recent_burn: 60000, median_burn: 1, all_burns: [1, 1, 1, 1, 60000, 60000]
DEBG [1610989849.534550] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 787f4ad691fb48e16e7109df3ad36de368dd13ceee22e6aea8e0b195a8501172, most_recent_burn: 40000, median_burn: 1, all_burns: [1, 1, 1, 1, 1, 40000]
DEBG [1610989849.534602] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 54a24b7e7ed1bbd5ad777978b4720ae296e6fb398baba6448d087666cdb67262, most_recent_burn: 20000, median_burn: 1, all_burns: [1, 1, 1, 1, 20000, 20000]
DEBG [1610989849.534653] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: fa4f0db48c81d9fb4d5612c6ee82c859cf0d4694bb2fc39dc855d9bfe239b70f, most_recent_burn: 40000, median_burn: 1, all_burns: [1, 1, 1, 1, 40000, 40000]
DEBG [1610989849.534705] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: d90f21e744bde227ddb0f82c18e6f22e065d1b114470a86196a550482b953f2f, most_recent_burn: 18000, median_burn: 1, all_burns: [1, 1, 1, 1, 18000, 18000]
DEBG [1610989849.534757] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: cfb3ca9eb157e0f74112be1341f8eac3a11c97814b066df481e5e5b7fbb71031, most_recent_burn: 110000, median_burn: 1, all_burns: [1, 1, 1, 1, 110000, 110000]
DEBG [1610989851.375261] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 42e7e314897be02b94aa978da49c187ce4872a65c8f4f3fff7cfa3aded50ff89, most_recent_burn: 20000, median_burn: 1, all_burns: [1, 1, 1, 1, 1, 20000]
DEBG [1610989851.375375] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: 204c61050bf4593ba401857b92c70c4c4927bff5dcd66391127f77d00cd732a4, most_recent_burn: 40000, median_burn: 1, all_burns: [1, 1, 1, 1, 1, 40000]
DEBG [1610989852.588467] [src/chainstate/burn/distribution.rs:288] [chains-coordinator] Burn sample, txid: bf2275e7a67593ce7d3eceadc957df08119b683fcb330bd9505e9e2c85cf9470, most_recent_burn: 30000, median_burn: 1, all_burns: [1, 1, 1, 1, 1, 30000]
